position,velocity,acceleration,input,time_interval
-0.18540177677241695,0.002593271175268649,0.00011226932297066805,-1,6.414743
-0.12963760216595185,0.3151944383159197,-0.1284616687868488,1,0.39463200000000054
-0.09867905823586755,-0.22333906611547125,0.13027643037332545,-1,0.5633189999999999
-0.13165091907059726,0.009846041666827288,1.3413829243713122,0,0.2834719999999997
-0.1214096311010267,0.0165493941090839,-0.0029213238673112827,-1,0.34915899999999933
-0.11315115280397871,0.0990295296352399,0.8250592157425867,0,0.1456300000000006
-0.06743168804253152,0.07741510525410848,-0.0008208079073692543,-1,0.45540100000000017
-0.05117819863282819,0.15865914994285155,0.8198950501308702,0,0.14611599999999925
0.05390886018714451,0.07158497149333656,8.008048904505508e-05,1,0.8046810000000004
0.05526292899919017,-0.02121303753679861,-1.1002803909654912,0,0.11219800000000113
-0.18181156235665447,-0.0009298791458593435,-0.00027853891294561564,-1,2.850868
-0.06731440918579078,0.46714873035719057,-0.13029680675694968,1,0.5144309999999983
0.020880471690133778,-0.2160474322980508,-1.0853386922483323,0,0.675987000000001
-0.020377792024318525,-0.25365833194952875,0.019530476584975212,-1,0.18025100000000016
-0.04970127898301318,-0.04727040602233346,1.3174033054210597,0,0.21171499999999988
-0.049377558803805496,-0.0022204604541327883,-0.0013654235357654088,-1,0.41961399999999927
-0.032778097093017856,0.15370352919056526,0.9533432586552673,0,0.2091750000000001
0.24085417262498776,-0.004335107226349698,-9.205285447773701e-05,1,1.576156000000001
0.18443825793998841,-0.3170004051471355,-1.0623347058277355,0,0.3815579999999983
0.06951877203361714,-0.33243418152029897,0.0032971634158381995,-1,0.343827000000001
0.02611132460567346,-0.11469925176931806,1.3391117952028937,0,0.20872400000000013
-0.1035536107755274,0.004933731810168248,-0.0009930914858632585,-1,2.4583699999999986
-0.07501956719543536,0.2140944862495181,1.0192831536155347,0,0.29155700000000095
0.004699044340336091,0.22608961133115055,-0.003134692486940728,1,0.3488059999999997
0.02162403258340933,0.1349117637352608,-1.089194823102636,0,0.10572600000000065
0.040906885643070295,0.0016714299406733009,0.00018634393238510855,1,0.697026000000001
0.03873836265120152,-0.041645588430675284,-0.5486459475365668,0,0.07481199999999788
0.23768832409206048,0.0007533096714101547,0.0008444777580043619,1,1.5281219999999998
0.15289860307692812,-0.3965116409376651,-1.0743286597986348,0,0.4651840000000007
0.08167044446286555,-0.4331763222278119,0.019151110807511702,-1,0.18223599999999962
0.024050715055393548,-0.26996064417064325,1.254729112354081,0,0.1795030000000004
-0.04920773075661558,-0.11773866752538752,-0.001073625490187206,-1,0.45639699999999905
-0.053096607336717276,0.045556956861598205,0.8998403516033584,0,0.17611600000000038
-0.026847448793727153,0.01803914086680445,-0.000607581221739933,-1,0.5284469999999999
-0.024225519312696637,0.04847948769361117,0.5506282409609456,0,0.06455300000000008
0.21008742934712388,-0.005479797899064108,0.0010073194113104185,1,2.131744000000001
