position,velocity,acceleration,input,time_interval
804.2181219984565,-0.0058885035544470775,-1.670764222598516e-07,-1,26.881529
804.1220861863151,-0.4254537004227655,-0.13015790016849893,1,0.5081120000000006
804.0809067447037,0.3289727492956686,0.13087541585413465,-1,0.7428999999999988
803.9580812896899,-0.6146316719642161,-0.131010942564815,1,0.9551480000000012
803.9440944453346,0.5856805665694476,0.13102712912775735,-1,1.1314700000000002
804.101433542762,-0.13490719884443242,-0.130720065176513,1,0.669635999999997
804.1196640920414,0.24322061084896524,0.12856919103094502,-1,0.46003600000000233
804.0505267776468,-0.4609680460861149,-0.13087653404960173,1,0.7473939999999963
804.0351575991957,0.436524173503675,0.13099148899563084,-1,0.8787060000000011
804.030224631885,-0.4608785256698137,-0.1309915808814619,1,0.8854530000000054
804.0003111530577,0.40060581854758565,0.13097533953821425,-1,0.8513109999999955
804.0496496460995,0.33126914955515896,-0.94092894396424,0,0.13856299999999777
804.1651286215972,0.1978698675631299,-0.00043417709704844583,-1,0.48908700000000493
804.011285011402,-0.5866149039878666,-0.1309757049811514,1,0.7727760000000004
804.000322573393,0.5649362774328911,0.13102560254230133,-1,1.109454999999997
804.0882721564234,-0.37102397551823474,-0.13099174518158077,1,0.8907650000000018
804.0647374631403,0.3211331315573932,0.1308104607999753,-1,0.700800000000001
804.0711617286287,-0.3224344537903285,-1.0841904151185306,0,0.6794579999999968
803.9884491693023,-0.35445599020570645,-0.009738339257217881,1,0.24848300000000023
803.9617963623109,0.22257973402264836,1.080653577433905,0,0.5303919999999991
804.0959182229793,0.19639927011395858,0.0003078488352451674,-1,0.6059660000000022
804.0745709080485,-0.2650476625674301,-1.075167676653859,0,0.4604720000000029
804.0152453919111,-0.2997851887038535,-0.01363364373768267,1,0.20483199999999613
804.0090731532185,0.24848532590360695,1.0804377974652104,0,0.532468999999999
804.110226877684,0.2598342983220056,0.0024412230443953842,-1,0.38307500000000516
804.1389056796562,-0.004009706939629959,-1.3793360487382655,0,0.2524540000000002
804.1293710226671,0.0031297210405579314,-1.5065275437306322e-07,-1,2.491987999999999
804.0159524531834,-0.4652069842433506,-0.13041254109719974,1,0.5319529999999943
804.0297611545936,0.5044947569757031,0.13101101550289937,-1,0.9535240000000016
