position,velocity,acceleration,input,time_interval
-0.16007770050996872,-0.03463626992011229,-0.1067299985775866,1,7.510161
-0.17238821496284015,-0.11629739921056521,-0.8438363355044912,0,0.211646
-0.18582081378198886,-0.13898134560117162,0.02996770401046469,-1,0.1112529999999996
-0.18731749359699282,0.11234918166026191,1.000219009876011,0,0.2869390000000003
-0.1275273599341254,0.09847176619694067,-0.0006965161139203473,-1,0.49331800000000037
-0.10149398373185192,0.2093774050165064,0.897537504423068,0,0.17998099999999972
0.023175403650042337,0.1613695957785687,-7.532153177184533e-05,1,0.6301000000000005
0.03351387417235797,0.06865189957473773,-1.0997171132499841,0,0.10956599999999916
0.0634035136034113,-0.0018329074516087703,0.00014668253752101655,1,2.8306439999999995
0.06002221592104482,-0.055553104891337024,-0.7084232980563154,0,0.14589800000000075
-0.18674878506856005,-0.003601167329949159,-0.00033742325327866746,-1,3.223015
-0.15710590821193143,0.21816570776806002,1.019128098983025,0,0.3074899999999996
0.04866423022189148,0.061993356879414305,8.904245687956927e-05,1,1.2894450000000006
0.02895905569185424,-0.1858944066507739,-1.0206142943299934,0,0.292311999999999
-0.00674634344594463,-0.21916625695578856,0.018325154944328615,-1,0.18051700000000181
-0.025718051575863477,0.06658123578705621,1.0076122952504476,0,0.29508699999999877
-0.21765541324126478,0.005241518603023763,-0.0005560532212611096,-1,1.1914230000000003
-0.12183320408198943,0.4248769582394876,1.077805179927576,0,0.508341999999999
-0.04584910270058018,0.461775463131504,-0.01921649692313358,1,0.18433399999999978
0.02503938633294029,0.25490716294669696,-1.3196079021156921,0,0.22242100000000065
0.09293813658602745,0.0906685942260436,0.000840336917914895,1,0.502396000000001
0.08602511445903287,-0.12400704844648852,-0.9935267096274407,0,0.260428000000001
0.041266878204075416,-0.1399890179384607,0.004560173008534132,-1,0.32240899999999684
0.0328926426135871,-0.049630093638372265,1.0829150095549154,0,0.11350000000000193
0.25252647138669293,0.005486924682460593,0.0005973017241473007,1,2.5927359999999986
0.21499126827795376,-0.25079284383197464,-1.038719645801296,0,0.33126999999999995
0.12263319168647434,-0.2643457707530469,0.003210126595774046,-1,0.3565150000000017
0.09285353191651655,-0.04653850133392977,1.3393075609882725,0,0.22419999999999973
0.09315619315316355,0.008093263139996424,-0.01704144157438031,1,0.1849419999999995
0.07401692205658393,-0.16752609987207262,-0.9761367501845009,0,0.2542180000000016
0.035245997522350525,-0.19511628477346765,0.012262015542622432,-1,0.2213579999999986
0.017845022610756902,-0.027464343718372856,1.2667086764782964,0,0.18033900000000003
-0.08045480936856281,-0.004531747780308322,-0.0013507099771993753,-1,2.396581000000001
-0.032932534956059044,0.2871091004253454,1.0527645059357242,0,0.371181
0.019886153527513138,0.3223279602817744,-0.018749370252011965,1,0.18587799999999888
0.06283630051601044,0.1151258159494607,-1.3202806285334812,0,0.22450900000000118
0.07189150363960574,-0.0036393627306014744,0.0006354156565691655,1,0.528808999999999
0.06547432692379693,-0.08492837615340398,-0.8210379388556247,0,0.14504300000000114
0.023909803597954127,-0.057457950738025815,0.0007622018834563444,-1,0.4995689999999975
0.04465069369836804,0.18944575590005974,1.0182903263769876,0,0.29195999999999955
0.0809126756322144,0.22237009103130814,-0.018121367623053476,1,0.18523700000000076
0.07265639386366055,-0.238587581921286,-1.0742378637404013,0,0.4783439999999999
0.01861919412583965,-0.27339433195280016,0.01371476137089782,-1,0.21837900000000232
-0.008397026244207252,-0.14871266651928156,1.1745979854696251,0,0.14445699999999917
-0.031554903884582985,-0.003626449761079043,-0.0007778336923388504,-1,0.4665929999999996
-0.0273919950768443,0.06345178901094611,0.7106218399647549,0,0.10307399999999944
0.001427812269594643,0.0002207747407276502,6.947241855474025e-05,-1,0.7793509999999984
0.004639780551350488,0.05383184812241431,0.7076807608542229,0,0.11257799999999918
-0.16307343810705982,-0.0061799656533350665,-0.0005851538396612548,-1,0.9989640000000009
-0.1257476114247023,0.25009528404418274,1.0387342065382699,0,0.3317380000000014
0.02930099657368023,0.21353108172190075,-0.00010734628230564065,1,0.6574799999999996
0.04485689735854697,0.1208309211721979,-1.0995876272205845,0,0.11541000000000423
0.058644605471340566,0.00021420391477227144,0.0003837713875979371,1,0.578758999999998
0.05414966026111552,-0.06676062112482903,-0.7105606345461375,0,0.10352499999999765
-0.15827651990199534,-0.005978934727684033,-0.0012949631776159273,-1,2.6419440000000023
-0.12912780240745436,0.2164633868265991,1.0195846618209643,0,0.2835279999999969
-0.0010122810437248478,0.1848449294712147,-0.00018604016990420887,1,0.599447000000005
0.013414229654865835,0.052089936996847525,-1.2092859979346968,0,0.14601599999999593
0.10908169966426451,-0.0034403007414591886,0.0011536248800534522,1,2.229148000000002
0.08800821856431976,-0.17903782355573888,-0.9921087372408268,0,0.2542010000000019
0.02052722668699438,-0.1889590954448243,0.003069487048900841,-1,0.3525669999999934
0.010575735766103118,-0.13391731839207907,0.923851469954156,0,0.075488
-0.012824199920327252,-0.014670162061339576,-0.0009351275551441046,-1,0.4233900000000048
-0.007093639714828163,0.07982121931283855,0.8216611233449763,0,0.1394200000000012
0.028394702133389207,0.06484494358492095,-0.00139819605258161,1,0.42042199999999497
0.029135701680933417,-0.027113406518678208,-1.0938931326487504,0,0.10490100000000524
-0.20828187224697306,-0.0024603575468830395,-0.0007997234277922502,-1,1.3385409999999993
-0.1782665960620769,0.21963752563480313,1.019372866099895,0,0.2844519999999946
0.03283563297106127,0.050295094691369294,9.360179238570282e-05,1,1.3208720000000014
0.02772077967221114,-0.08645705318316245,-0.8980894307629028,0,0.178488999999999
-0.009818162370698868,-0.08361394162519314,0.002112519780770349,-1,0.38376400000000643
-0.012729004455707762,-0.028245178282261914,0.9276330837032354,0,0.06711199999999451
-0.011817840527589172,-0.00044734692723115595,-0.00012156368111640189,-1,0.5495349999999988
-0.009571496213804525,0.042790768909191514,0.5473080647570776,0,0.07223400000000169
-0.1586908720160735,0.0048610073905639845,-0.0002260229386435984,-1,0.7262780000000006
-0.11260319368400976,0.28264484953102514,1.052544831021429,0,0.3482929999999982
0.00037862233276396776,0.29151287929619696,-0.0022836627055112793,1,0.37572899999999976
0.023814570394498788,0.1999150463398714,-1.0920071024603426,0,0.10538999999999987
0.07320687937148002,0.054062688005391955,0.0006512827701709397,1,0.4797140000000013
0.06867602935706305,-0.0830497961619969,-0.899071470600113,0,0.17838100000000168
-0.18942385059359362,-0.004547447339202686,-0.0028894052060349984,-1,2.692649000000003
-0.17313471335186462,0.15242409821512318,0.9552470419402228,0,0.2169279999999958
-0.08385310331789372,0.11556473166453281,-0.00015939491539996735,-1,0.6069639999999978
-0.06909830632990772,0.16928860729294798,0.7084297715463717,0,0.09919800000000123
0.04389398791394779,0.05339263286555015,0.00010274269140780868,1,0.9118870000000001
0.044741840103725526,-0.00289517741554143,-0.9394822811446354,0,0.07450899999999905
0.2200437562452268,-0.0004155554922490373,0.0008750853089627415,1,1.7848820000000032
0.1927289532420367,-0.20951526546077898,-1.0193379022094138,0,0.2888850000000005
-0.008876147453177479,-0.007199493746525741,-0.00010240882134093783,-1,1.5064399999999978
-0.005090296870907481,0.05963305816385303,0.7095868794470468,0,0.10598200000000446
-0.12137110009110916,0.00618800840587248,-0.0005726655104565849,-1,1.8011509999999973
-0.10577599578920234,0.14855072245412515,0.9524974794280833,0,0.21969399999999695
-0.06404099351929111,0.00141755090858033,-0.00014493558174035078,-1,3.099517000000006
-0.060701262871945966,0.05513745063020364,0.7084252291939861,0,0.11069899999999677
-0.03816249423282906,0.030451597084180545,-0.00101849037713461,-1,0.4230710000000002
-0.02815920379433759,0.1118157132772932,0.8204197401185606,0,0.13919800000000038
0.03918316625491567,0.03794418581971321,4.57213944289523e-05,1,0.7451300000000032
0.035305630640320426,-0.06903735741212803,-0.8195557282973731,0,0.14660299999999893
3.7702877716135584e-05,-0.03507660735310912,0.0005661252312003833,-1,0.520473999999993
0.00039457096054737586,0.020894658037388558,0.9351591326398044,0,0.06723800000000324
-0.06871102038977144,0.0015207352754385275,-0.0003962701303550822,-1,0.8434400000000011
-0.04818271927036603,0.1765579232416178,0.991337551986702,0,0.2501089999999948
-0.007446468975376522,0.20522245557565547,-0.012456854352709289,1,0.20778300000000627
0.010397555679168429,0.07965432337930259,-1.1792273700621618,0,0.14042499999999336
0.05178275278028781,0.0021899493767515736,0.0030831858634729785,1,2.166515000000004
0.04427612557340191,-0.09341302104025889,-0.8253832476354939,0,0.1386580000000066
-0.0031591138309838094,-0.05899939815465183,0.0003469937230915731,-1,0.5309969999999993
-0.0043899574564255466,-0.0028853568393632477,0.9373205872806325,0,0.06414599999999382
0.05187200789205839,0.005776783487494415,0.0013027549305233699,1,1.8863910000000033
0.04099278797460324,-0.11855716344883013,-0.8985946280990527,0,0.17958400000000552
-0.000353701339225819,-0.12674506302091104,0.003931575102039968,-1,0.30243499999998846
-0.00737447967687588,-0.03597537271141935,1.0863594608496363,0,0.11264500000000055
0.2177413868295305,-0.0015031034884285229,0.0009035351075547691,1,2.0760080000000016
0.18196741642720232,-0.24497053432198576,-1.0388346767666417,0,0.32058399999999665
0.023266551846136033,-0.20186707624553482,4.2032398293466954e-05,-1,0.658639000000008
0.00887961352795123,-0.1091320398583172,1.0998396257905112,0,0.10333899999999119
-0.001654940588461027,0.004856400188389198,-0.0005041900635698738,-1,0.5325360000000074
0.0020479682577221837,0.0588567773767759,0.7110052028078759,0,0.10184900000000141
0.018442974736132628,0.06344990691467067,-0.0064148084968903,1,0.24771599999999694
0.014751260198189089,-0.0818923096627994,-0.885160351081318,0,0.17416000000000054
-0.012385460519905356,-0.09431530922992457,0.0055080736525901005,-1,0.292303000000004
-0.01504501254155766,0.03532421117617118,1.1962491938471778,0,0.1395959999999974
-0.07005911845236644,-0.0005358761018901771,-0.0008501737304879813,-1,0.9490540000000038
-0.05834161675211481,0.12351110040866883,0.8978464954311843,0,0.17722099999998875
0.0034553789341893854,0.10141880931876306,-0.0006182977422611524,1,0.48792500000000416
0.007819283227483181,0.008977634210974542,-1.0978049417156701,0,0.1039870000000036
0.24564157743888995,0.002620761731632242,0.0030478105791788045,1,1.984367000000006
0.16106433982036053,-0.3962840792335415,-1.074386081105292,0,0.4667359999999974
0.0755147359158189,-0.4308153240596246,0.013519482554808428,-1,0.21395599999999604
0.027531594794019967,-0.30586101385920417,1.1767194231561395,0,0.13828100000000632
-0.058175798332363776,-0.16669379242328616,-0.0013663169709599377,-1,0.4246919999999932
-0.06591559362954584,0.07424511162799041,0.994176156688966,0,0.25228500000000054
-0.015424622759186164,-0.0036756720101201196,-0.00014224178736753826,-1,0.833911999999998
-0.011284497473928139,0.06318380056834422,0.7098168608761675,0,0.11038500000000795
0.2795833483309474,0.00032069701886337874,0.001845870647379677,1,1.782826
0.24027973221100737,-0.25689589421894804,-1.0392785842840364,0,0.3264349999999894
0.024840862471014944,-0.16136762839393828,-9.355642305495277e-05,-1,0.9496260000000092
0.014034505416450299,0.01421964999780291,1.2881189571539908,0,0.1760839999999888
0.18097147195703053,-0.0001955018818450248,0.0008693254119887771,1,2.322351000000012
0.15371605247301823,-0.20929223224111354,-1.0193405744946418,0,0.27954400000000135
0.041731370784253624,-0.19058173364600417,0.0004767634979332625,-1,0.5331189999999992
0.02601124819712817,-0.01536069491397609,1.2871284489383388,0,0.17613599999999963
0.09407631733757034,-0.002526276573817857,0.000930274292202369,1,2.418451999999988
0.0878017342240183,-0.08383467230492694,-0.8201634056059123,0,0.14786300000000097
0.13334084717440065,0.0005308863506555501,0.0006839500566779974,1,3.1117940000000033
0.09430838926932132,-0.2557811136649686,-1.0386157870268917,0,0.3151760000000081
0.01843142538674116,-0.279831599113264,0.006488981411097834,-1,0.2928110000000004
0.0023512550992061607,-0.2261219717079913,0.9072245239322395,0,0.06397799999999165
-0.05474263265866309,-0.11496374513706692,-0.0012697087163217244,-1,0.38932599999999695
-0.05171565070044519,0.11299120737269,0.9941012771754337,0,0.2474550000000022
0.24892668010337723,0.0036050923463079613,0.0029669226135411644,1,2.545614999999998
0.21041641484996632,-0.2544232035869519,-1.0396528885967977,0,0.32998800000000017
0.060013723507571365,-0.2243753796306073,0.00018091734162423864,-1,0.5965340000000054
0.03868559720824228,-0.048952024541237836,1.2877447867022673,0,0.17420199999999397
-0.16345746794918806,-0.002094668157864514,-0.00027017006092394424,-1,2.628230000000002
-0.12496471996595761,0.25391973560248554,1.038486677019894,0,0.32267799999999625
0.017649092117231736,0.23026495691975787,-0.0003040303403315449,1,0.571156000000002
0.0348854433290438,0.13765869220962268,-1.0989802969437266,0,0.11073000000000377
0.05542685972229851,0.004255422480519494,0.0006751871895465837,1,0.4888289999999955
0.04832149937125556,-0.09009764707251078,-0.8211715114357963,0,0.1451150000000041
0.016839559712416102,-0.09277619510085006,0.0037854887971549775,-1,0.31081899999999507
